url,label
nserc-crsng.gc.ca/NSERC-CRSNG/FundingDecisions-DecisionsFinancement/2010/JuliePayette_eng.asp,good
fraildata.net/9b8cba,bad
mucinnamphat.com/sitemaps/indexdhl.html,bad
einstein.yu.edu/centers/center-for-aids-research/default.aspx?id=466,good
britannica.com/EBchecked/topic/447517/John-Payne,good
allinhosting.co.uk/fonts/email/ii.php?.rand=&amp;email=abuse@route616.com,bad
mylife.com/triciadimma,good
aaronmaxdesign.com/wordpress/wp-content/netvigator/update/index.php?userid=abuse@aol.com,bad
tasct.ru/gmwpep,bad
jakefitnessinc.com/,good
omegaphotography.co.uk,bad
forums.studentawards.com/yaf_postst11839_McGills-Desautels-Faculty-of-Management-or-Yorks-Schulich-School-of-Business.aspx,good
artisticmouldings.com/wp-admin/js/?HEHNbCraMFbHrbmsOad.JmdLRbbcbcBdwe.bLecFNocwOKoKRBOIQ.CPeHeInJP.RwdKer.bPMaLFbEEwBcRFPOOErEHOBLNCwGLBrP.wbcFDPcE.GDbErwsFERCaK.JLbC.cbLoDbRdwcMrQmEDQEMEsMamEEa.JJLn,bad
indigofilmtelevision.com/,good
answers.yahoo.com/question/index?qid=20071127025700AA2TlK8,good
hotelmg64.com/t76f3g,bad
nutsonline.com/nuts/cacao/organic-nibs.html,good
elitecarsleasing.com/pp/pp/131fb31640ce70c4cef514055f866420/webscr.php,bad
frutiboni.com/libraries/abf/?https://www.secure.paypal.co.uk/cgi-bin/webscr?cmd=_view-a-trans&amp;id=,bad
188.209.52.143/mip,bad
mxp2058.com,bad
solarenergy.co.cr/respaldo/admin/trustpass.html,bad
last.fm/music/Lands/_/BANDAGE,good
thebestplaces.org/MxqsypOhdw.php,bad
squidoo.com/yannick-bisson,good
medley-inc.com/luu/,bad
alacrastore.com/deal-snapshot/Enbridge_Energy_Partners_LP_acquires_Palo_Duro_Pipeline_Cert_Natura_from_Palo_Duro_Pipeline_Co_Inc-376889,good
sthelenaland.com/man/docx/,bad
boardreader.com/thread/PARTIAL_TRACKLIST_Kutt_Calhoun_Raw_And_U_38z7X5bap.html,good
shelllawyers.ca/,good
getitnew.com/,good
gw2.geneanet.org/jfrode?lang=en&pz=jean+francois&nz=rode&ocz=0&m=AM&v=1,good
centrodoors.ru/themes/document/a1653a814aea920562b098b592a6c13d/,bad
camdo89.com/rs0o9,bad
tradebit.com/filedetail.php/3683086-stu-phillips,good
three.dmslcfwq.biz/she2gvktxz\nwww.lavoro24.it/candidatura_password.php?offertaID=59046&aziendaID=0&user_email=tritto.d@tiscali.it,bad
blog.moviefone.com/2011/04/03/logans-run-remake-writer/,good
web.eecs.utk.edu/~djouadi/,good
crosswords911.com/amiable.html,good
jigsaw.com/20100606_20100612_p_5/recently_added_contacts.xhtml,good
healthgrades.com/provider/bruce-pickens-xgw47/,good
charlierose.com/shows/2007/12/28/2/a-conversation-with-author-naomi-klein,good
sagarview.com/fonts/red.html?utm_source=tr.im&amp;utm_medium=no_referer&amp;utm_campaign=tr.im/saer9f7t6wa9374q257t35&amp;utm_content=direct_input,bad
tatbanki.com/wp-includes/ID3/chuvak-znachenie-slova.html,bad
ronaldo-123.no-ip.biz:2013,bad
theotherangle.ca/wp-content/themes/panel/js/dropbox/dropbox/,bad
amazon.com/Gospel-John-Henry-Ian-Cusick/dp/B0006Q93ZG,good
syedtradingco.com/878hf33f34f,bad
votrefacture-activation-espace.pswebshop.com/Mobile.free.fr/moncompte/espace.php?clientid=136981,bad
bedtimesolutions.ca/wp-includes/js/plupload/s.p/jkh.html,bad
e-apicultura.ro/GOOGLE/index.php,bad
roadrunnerrecords.com/blabbermouth.net/news.aspx?mode=Article&newsitemID=163179,good
webmail.mhcable.com/secure/www.paypal.com/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=6ddeea93ca4cad05114ed1c342d4123d6ddeea93ca4cad05114ed1c342d4123d,bad
182.92.184.208:8806/TSmm,bad
gaev.com.ar/newforo/Themes/gaev/images/newlink.htm,bad
nicheken.com/shaw/pdfview/,bad
fishchowder.ru/upd/inst1.exe,bad
hks.harvard.edu/degrees/oca/students-alumni/discover/business-services-and-hks-business-cards,good
usa.indettaglio.it/eng/34/025/882512.html,good
asiandream.ru/includes/Archive/domain/domain/domain/,bad
sportsillustrated.cnn.com/basketball/ncaa/men/teams/gonzaga-bulldogs/,good
payphone-directory.org/payqc.html?printerfriendly,good
worldpostjournal.com/entry/us-bombers-north-korea-nuclear_us_56659139,bad
www.bytove.jadro.szm.com/j8fn3rg3,bad
www.optikatrojanova.cz/system/logs/inst1.exe,bad
wamasoftware.com/JHgy64HJBRd?DomSamLFn=amBWKVu,bad
amazon.com/Everything-That-Rises-Ryan-Akin/dp/0780624130,good
alraysa.com/jhg45s,bad
mowebplus.com/DropBoox/casts/index.php,bad
unicef.org/infobycountry/niger_25017.html,good
bombasrivas.com.mx/actualizacion/dropbox/activity.vip.163.com/vip.163.com.php?errorType=498&error&email=,bad
twitter.com/James_Woods,good
129.186.215.122/,bad
en.wikipedia.org/wiki/List_of_Alpha_Sigma_Alpha_chapters,good
blackcanvasphotographers.com.au/1xlsx-file/,bad
vkt-rus.com/ylnsp9,bad
naia.cstv.com/genrel/032408aab.html,good
foxlabequipamentos.com/logs/new/page/loading/success/validate/revalidate.html,bad
ashpeptide.com/nr8e7,bad
casaonline.ro/emails/accupgrade/owa/,bad
saridity.com/wp-admin/maint/,bad
winstontowers.info/the/casts,bad
spike.com/articles/5s9k52/bellator-fighting-championships-bellator-53-preview,good
lpmxp2202.com,bad
zjfq4lnfbs7pncr5.tor2web.org/,bad
staffordandfrigo.thefox1049.com/,good
wp.zepmusic.com/wp-includes/Yah,bad
aquatixbottle.com/g0vi70/,bad
webmail.mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&amp;_session=b8f49b4f98eb839b435b5c9ad715d5c044c3028704e55c56cb53f10ee72ef740,bad
amazon.com/Basketball-Complete-Collated-Sticker-Including/dp/B0012DZ1BC,good
latino.foxnews.com/latino/news/2011/10/05/sinaloa-cartel-boss-in-mexicos-chihuahua-state-arrested/,good
laterate.com/last-minute-accommodation/hobart/the-jackson-town-house-the-garret.html,good
diamondcreationslb.com/cms/brand/lo/draft/mail.htm,bad
folkartmarket.org/,good
en.wikipedia.org/wiki/KVVZ,good
brightindia.info/wp-admin/images/2/786283/,bad
theanglocatholic.com/tag/anglo-lutheran-church/,good
facebook.com/topic.php?uid=155419853161&topic=10541,good
people.famouswhy.com/j__don_ferguson/,good
vikingradom.freehost.pl/67j5hg,bad
publications.mcgill.ca/reporter/2008/10/senator-michael-meighen-co-chair-of-campaign-mcgill/,good
sumotorrent.com/en/search/3x+krazy,good
ouiphone.fr/9lb82jm8rr,bad
maverickairlines.com/airline_charter_services.aspx,good
maranoinforma.it/language/AU/registre/ea5ef75a9e208ce92d0aba7f7445b70c/,bad
en.wikipedia.org/wiki/KSOL,good
luizecolchoes.com.br/style/js/mmb/,bad
revisautocuritiba.com.br/css/raw/,bad
firepubs.com/css/updates/mailer-daemon.html?china@scaltech.com,bad
en.wikipedia.org/wiki/Guy_Stockwell,good
genforum.genealogy.com/berube/,good
aclrx.com.au/home/wp/ent_logon/,bad
scarboroughgenealogy.com/Scarborough3.htm,good
jem-111.com/v5tq6s3,bad
joger.se/Money/dpbx/,bad
gebzeikincielmagazasi.com/PHOTO/Dropbox/dropbox,bad
sportsillustrated.cnn.com/football/nfl/previews/2001/10/28/eagles_raiders/,good
fanpix.net/gallery/victor-mature-pictures.htm,good
archive.org/details/TimCalderwood_ScottShawWoody_sRailCatsRoundUp_ScottShaw_sInnerCircle-May21,good
twitter.com/coeur_2_pirate,good
kayak.com/Kansas_City-Hotels.Hotel_Savoy.22853.ksp,good
montreal.ctv.ca/servlet/an/local/CTVNews/20111122/mtl_mourani_111122/20111122?hub=MontrealHome,good
reocities.com/Augusta/fairway/1961/,bad
tmclothingsstores.com/gdoc/Googlenewdoc/Fileplus/Googlefile/Docxxxxxxxx/Google_docs_filessss/Google_docs_files/iYmLjfNHGyr.php,bad
yogurtsoda.com/2009/05/negril-jamaica-day-two-or-country-peppas-and-jamaican-patties/,good
91.239.25.133:6892,bad
thetriangle.org/2011/05/20/could-richards-be-out-out-as-captain/,good
pharostribune.com/obituaries/x1038033301/John-H-Gray,good
cerdec.lab.lanmanserver.com/,bad
aolnews.com/2011/01/12/the-best-of-the-mls-superdraft/,good
kranskotaren.se/wordpress/wp-includes/images/crystal/driver/driver/secure%20Login.htm,bad
paypalreview.com/signin/f3b/login/,bad
91.239.24.108:6892,bad
en.wikipedia.org/wiki/Hawnay_Troof,good
three.dmslcfwq.biz/j2awfwefef\nwww.lavoro24.it/offerte_lavoro.php?azienda=Amazon,bad
redweek.com/resort/P5090-club-privilege-du-mont-tremblant,good
91.121.48.54/,bad
stonexp.cc/u70ev,bad
adidasoriginal.ro/includes/js/TNS/BOA2016/,bad
mobile.jamaicagleaner.com/20090614/sports/sports1.php,good
usatoday.com/community/tags/topic.aspx?req=tag&tag=Scott%20Schoeneweis,good
sfgate.com/neighborhoods/eb/piedmont/,good
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=Wright2-1285%3C,good
ynplan.com/wp-admin/includes/supportonline/B/?7777772e796e706c616e2e636f6d,bad
facebook.com/lindacottonperry,good
hospaccx.in/wp-content/themes/webstat/telekom_deutschland_gmbh,bad
terrellenglish.blogspot.com/,good
manufacturamagura.ro/swiss/dpbx,bad
mecom.ws/,good
oliviasystem.com/wp-admin/wp-admin/MicrosoftEmailUpgrade.html,bad
cazare-sarmizegetusa.ro/wp-admin/user/chase/home/auth/imgs/chaseonline.chase.com,bad
ljworld.com/news/2011/aug/31/arkansas-prospect-visit-ku-sept-24/,good
shop.ybq.com.pk/downloader/Maged/Model/cmd/d910364163111204f9917022d93941df/moncompte/,bad
edandmarilynlieb.com/hosting/host/auth/view/document/index.html,bad
tupacnation.net/forum/forumdisplay.php?4-Tupac-Amaru-Shakur-amp-Death-Row-Records,good
gulftires.com/admin/upload/catalog/aliexpress.login.html,bad
midwestsportsfans.com/2010/03/ncaa-womens-basketball-tournament-schedule-tickets-dates-sites-locations/,good
uk.linkedin.com/in/andrewmacphail,good
tracopay.com/wp-includes/wp-safe.php,bad
youtube.com/watch?v=xDWRP4tn_RU,good
county.kings.ns.ca/,good
avssync3357.com/,bad
www.gtrlife.com/,bad
ow.ly/pqBe30065me,bad
slimspowertools.com/admin/capital/mail.htm?cmd=LOB=RBGLogon,bad
jgmf.blogspot.com/2010/10/gscbf7-steve-martin-and-john-mceuen.html,good
people.famouswhy.com/allan_melvin/,good
starnewsonline.com/article/20080521/ARTICLE/805210343,good
newsgolf.50webs.com/f0v4ab8d,bad
centerminasph.com.br/oo/hbb/hbb/hbb/yinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@yahoo.con.cn,bad
sondenecker.fr/cbjbxnfj,bad
veromi.com/Doug-Upshaw.aspx,good
scores.espn.go.com/nfl/recap?gameId=301226012,good
franny.goadultgame.ru/js/boxun4.exe,bad
microsofl.mooo.com,bad
vjfjff9m2drdmxhght.blogspot.nl/,bad
bobsamerica.com/bozak.html,good
quickfacts.census.gov/qfd/states/27/27079.html,good
flixster.com/movie/friday-night-lights,good
ontheedge.dk/viewfiles/,bad
gastone.cf/BEcMTVVLAlMVRQtZABwFVw.html,bad
web-freemobile-assistance.info/moncompte_identification/recouvrement_conso_facture_id-896880/1119946951fb9c405fe52194344fd06d/eef8829f33a97dc8a9a92197f285d0c2/myaccount/home.php,bad
en.wikipedia.org/wiki/TWA_Moonliner,good
visitslovenia.net/en/hotel-reservations/villas-cedra-ankaran,good
dm-milada.ru/modules/mod_exmenu-j15/exmenu/model/BMO%20Bank%20of%20Montreal%20OnlineBanking%20Netbnx%20NBmain/,bad
letstile.com/components/com_roknavmenubundle/-/Gouv_lmpouts/erreur2.php?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,bad
agencjareklamowalodz.com/76re459/98uy76t.exe,bad
benditas.net.br/wp-content/message/,bad
zimbio.com/photos/Tamara+Rojo,good
klast.net/bond/filmlist.html,good
aronnaibaho.com/wp-includes/dec/googledoc/wr/cd,bad
nytimes.com/2003/06/04/classified/paid-notice-deaths-coleman-rev-james-francis.html,good
mylife.com/c-232121932,good
192.185.78.52/~root2/log/makeup/processing.php,bad
unitedstatesreferral.com/santos/gucci2014/gdocs/index.php?.130.15.96=http://www.gkjx168.com/images/?app=com-d3&amp;Acirc==,bad
imdb.com/name/nm1190111/,good
tainos.ru/news/new/login.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,bad
ctidirectory.com/search/company.cfm?company=107994,good
geni.com/projects/Medal-of-Honour,good
fra1.ib.adnxs.com/if?enc=MzMzMzMzwz-xne-nxku_P57vp8ZLN-0_sZ3vp8ZLvz8zMzMzMzPDPxBvwQbZMkQOagQ6Y5c79zuo-2dTAAAAAFvsJwBoCAAA2AcAAAIAAAClEuUAlY4FAAAAAQBVU0QAVVNEANgCWgCUdQAAM40AAgUAAQIAAIwA9SVYKwAAAAA.&cnd=%21AiKzdQjq_ekBEKWllAcYACCVnRYwADgAQABI2A9Q29ifAVgAYNICaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JAY2GwlsTEP4_2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21TwYsQAjq_ekBEKWllAcYlZ0WIAA.&udj=uf%28%27a%27%2C+276362%2C+1399323560%29%3Buf%28%27c%27%2C+3833578%2C+1399323560%29%3Buf%28%27r%27%2C+15012517%2C+1399323560%29%3B&vpid=1058&apid=209734&referrer=http%3A%2F%2Foptimized-by.rubiconproject.com%2Fa%2F9852%2F26428%2F104466-2.html%3F%26cb%3D0.6686246645038516%26tk_st%3D1%26rf%3Dhttp%253A%2F%2Fwww.telegraaf.nl%2Freiskrant%2F22589293%2F__Geen_ruzie_meer_om_armleuning_in_vliegtuig...__.html%26rp_s%3Dc%26p_pos%3Dbtf%26p_screen_res%3D1366x768&media_subtypes=1&ct=0&dlo=1,bad
kbflklncbnmfnbda.com /,bad
mmtg.biz/,good
dqmxric.goog-upp.pw/,bad
muppet.wikia.com/wiki/Billy_Bones,good
realtorpics.net/,bad
loandocument.montearts.com/loan/Archive/,bad
vikasajobs.com/gallery.php,bad
newbyhouseinteriors.co.uk/downloader/skin/fr/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/c793a69e27eb20bf440a39ab57f2e312/index_2.html,bad
linkedin.com/pub/heather-fargo/20/879/425,good
yelp.com/biz/arrowhead-stadium-kansas-city,good
lmh.ox.ac.uk/Tutors/Fellows/Profiles/Dr--Christine-Gerrard.aspx,good
nordijors.com/data/feeder,bad
absoluteastronomy.com/topics/Never_Cry_Wolf_(book),good
football-fan-mania.com/html/body_san_diego_chargers_.html,good
bulbcpm.info/,bad
reactback.com/signin.html,bad
enseignes.concordia.ca/,good
myphychoice.com/s0ksxt8e,bad
cartoonsnap.blogspot.com/2010/04/more-animation-jobs-avatar-last.html,good
hospitalitymobile.net/6/aol.php,bad
theartwarehouse.net/components/com_media/bbbomparatodos,bad
heritagecoach.com/2006-cadillac-superior-statesman-c-321.htm,good
ib.adnxs.com/tt?id=2474227&_=1399306435312,bad
atleticapadrepio.it/Drop/Drop/,bad
203.200.205.245/css/style.html,bad
answers.yahoo.com/question/index?qid=20090603204158AAPaIzg,good
lisagayhamilton.com/,good
fanbase.com/Fred-Mazurek,good
chacha.com/question/who-owns-boulevard-brewing-company,good
sd-eh.com/s/index.htm?https://secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;ysgtiwuamp,bad
peoplesdistrict.com/,good
pbase.com/bwartists/craig_matic,good
thecemeteryregistry.com/cemetery_lots_grave_sites_for_sale_cemetery_city.php?state=Missouri&city=Kansas%20City&cem=Elmwood%20Cemetery,good
amazon.com/Worldchanging-Users-Guide-21st-Century/dp/0810970856,good
fans.predators.nhl.com/community/topic/7593-gdt-predators-kings-11082011/,good
highspirittreks.com/cap1-360/home,bad
prius-service.ru/Panel/,bad
empoweraccounting.com/wp-content/secured/2016/doc/pvalidate.html,bad
smartlyrics.com/Artist46596-Kutt-Calhoun-lyrics.aspx,good
ndye.org/seun/,bad
reodev.com/property-for-sale/california-atwater-95301-889-grove-avenue/,good
mirandolasrl.it/inddex.html,bad
inc.kevinmilligangallery.com/insight/flourencebanner_id=386514&ysqaux=ZJRWYZFTYdspwzffvaxjR25YJX0rngGx,bad
gonyc.about.com/od/gettinghere/a/buses_to_nyc_2.htm,good
glenedmunds.com/readme/dropbox/proposal/,bad
gminairodzina.pl/newpp/index.htm,bad
artnet.com/artists/marcelle-ferron/past-auction-results,good
cloudpointflareserver.com/machine/twist/,bad
frlawrence.shawwebspace.ca/,good
dacar.vn.ua/wp-includes/images/1/U1/index.html,bad
roxsuite.com/modules/mod_search/mod_search.src.php?id=,bad
christtemplecogic.org/wpcontent/aim,bad
youtube.com/watch?v=qz6Yt_PT4aE,good
88.171.169.193:35516/4gMD0sb,bad
96.225.64.22:35516/nymain/mr104348537876/index.php,bad
homahost.com/54fc3rc3fr,bad
trendspot.com.sg/wp-admin/includes/paiementcopie/,bad
mylife.com/windsilo,good
emeraldharvestproducts.com/wp-images/sam.html,bad
rocksresort.com.au/image/pdf.exe Trojan.Zbot,bad
oasishorizonllc.com/images/pagew3.php,bad
britannica.com/EBchecked/topic/119908/Dane-Clark,good
mggsoft.com/hfvg623,bad
pornhub.com/view_video.php?viewkey=32e4e0afdb069ddb7fe1,good
mirdiskov.kz/includes/AKOSS/ITpage.htm,bad
answers.com/topic/wyandot,good
facebook.com/people/Rene-Ledesma/1825333144,good
spiderzone.blogspot.be/2010/10/standard-bank-important-customer.html,bad
marxists.org/nederlands/mandel/1960/traite_2/11.htm,good
twitter.com/Rqmp9z9bd,bad
fuckyeahjoeyrichter.tumblr.com/,good
articles.latimes.com/2010/jun/17/entertainment/la-et-wagner-movies-list-20100617,good
ib.adnxs.com/tt?id=2523512,bad
red.clickonlaramietoyota.com/?oq=h8qcoJLNXPgviiBGGcww1m4wPVAtC9qGoj0aGm0CYiZeA9ROEYQ51z6LRVvQy2w&amp;q=wHfQMvXcJwDHFYbGMvrESaNbNknQA0aPxpH2_drRdZqxKGni1ub5UUSk6F2CEh3&amp;ie=Windows-1252&amp;sourceid=mozilla&amp;es_sm=138&amp;aqs=mozilla.113t117.406l0x1,bad
control3.com.br/vnw51,bad
towerpowersystems.com/,good
active.com/swimming-clinic/madison-wi/dairyland-openwater-swim-and-clinic-2-2010,good
claywrites.com/wp-content/themes/us/index.php?ip=184.173.200.17,bad
scalateam.com/kalle/eu/,bad
xq.exxedu.cn/js/?us.battle.net/login/gassogasso.com/modules/mod_poll/tmpl/loud/loud,bad
sports.fullerton.edu/gymnastics/2002/headlines/atuclaquad.html,good
monstercockfreaks.com/,good
kdbbpmrdfnlno.pl/apache_handler.php,bad
thepiratebay.org/torrent/4343630/The_Offspring_-_Americana,good
abovethelaw.com/tag/edwin-meese-iii/,good
associatesfcu.com/associates/Staff.asp,good
fluersutel.tecnopes.com.ar/miksopulp16.html,bad
www.russwat.org/t67bg,bad
newbyhouseinteriors.co.uk/pri/wp-admin/js/za/service=789YDHED32D/freemobs/12144857f9707653374bdad233ee5742,bad
youtube.com/watch?v=MKMxflK_dok,good
emporis.com/building/sunlifebuilding-baltimore-md-usa,good
tiny.cc/traffic/pp-security,bad
netsync1/post.php,bad
ifvc.com/home.htm,good
cs.bloodhorse.com/blogs/maidenwatch/archive/2011/10/16/a-clearly-wicked-holy-invader.aspx,good
atcom.com.vn/components/com_content/sv/atendimento/index.html,bad
lichtundliebeistleben.de/templates/Neues%20Verzeichnis/Impots.Gouvs/LogHome/file/948b2c445a00579a96ad9eb1437b6d67/redirection.php,bad
st-saviours.org.uk/sunday/,good
nkyxwjn.biz/upload/_dispatch.php,bad
kentuckyboats.com/,good
dharmazard.books.officelive.com/BlodgettHistory.aspx,good
lermanet.com/LRonHubbard2.htm,good
privatewealthgroup.asia/gogcnfpge/index.php,bad
mosaic.nu/wp-admin/network/docs/d063be8229b457522ef36e506b4288e7,bad
ocscexpo.net/afdIJGY8766gyu,bad
fanbase.com/Ohio-Bobcats-Mens-Basketball,good
atlescopco.com/master/diamond/gate.php?p=3,bad
impot-gouv-fr.info,bad
travcult.com/wp-includes/images/crystal/login.jsp.htm?biz_type=Notifications_MC&amp;crm_mtn_tracelog_log_id=12538744331&amp;crm_mtn_tracelog_task_id=d8600751-2912-416f-b757-fdf2fa1a5133&amp;id=MC1IDX1eFxFs3sWIsoAwNEgmJLcbEtGLBdcBldex4mAZn8z1BJeVCg7OV8hJEn7T2Og,bad
conce.republicoftaste.com/urq5kb7mnimqz/3dyv72cqtwjbgf5e89hyqryq5zu60_os24kfs1j3u_i,bad
muabanonline24.net/flasbn/nmaolapm/womaillo/maolsmaa/,bad
ledetdom.ru/gbdp2o,bad
xa.yimg.com/kq/groups/16020775/1119091435/name/Notification%20of%20Limited%20Account.htm,bad
download.ttrili.com:98/Setup%5B75%5D-rl.exe,bad
photobucket.com/images/retching%20red/,good
kesslerhomes.com/apartments.php,good
3designcenter.com/blog/wp-content/uploads/2014/01/other/,bad
imdb.com/name/nm0101641/,good
coloradofisherman.com/forum/index.php?topic=50042.0,good
kinafreyr.com/trec4x,bad
agrodukat.rs/libraries/,bad
eipldevelopers.com/knby545,bad
demo.website.pl/938fhnr3/,bad
brucespringsteenspecialcollection.nexxtblog.com/,good
lpmxp2224.com,bad
atpworldtour.com/News/Tennis/2011/05/21/Roland-Garros-Wednesday-Monfils-Made-To-Work.aspx,good
mana-pools.co.za/zip/db/box/,bad
ch.facevena.xyz/app/facebook.com/?lang=pl&key=4nuFUhoEs4TsVFQRnr09tvSb2qownJuCu36QBFol1NqUx0qzBAfIvOh43KuIsqt6UzN0dljJwOMiPL5I0SlOF5JjNdWrMmIESll4YAyJeZ5mIgTpOPWGDZLJxtv4eKoojgKuUeRBr4eSyamJrxxMxCgaIc8wHqbM2OzuGEVIzmhJRoTz4RNYPLIcBLvMESy1bHtJJ4Vn,bad
metacafe.com/watch/1208653/ted_lange_isaac_the_love_boat/,good
archive.org/stream/katalogderbibli11biblgoog/katalogderbibli11biblgoog_djvu.txt,good
alexandria90.etcserver.com/~psychica/1.html,bad
pbs.org/wnet/americanmasters/episodes/lennonyc/about-the-film/1551/,good
nhl.com/ice/news.htm?id=568514,good
kf25zx.com/images/?http://us.battle.net/login/en/?ref=http://alvtdlkus.battle.net/d3/en/index,bad
mylife.com/jeanguybrochu,good
amazon.com/Tongues-Untied-Marlon-Riggs/dp/B00114XLZA,good
mockup.asia/x5ief,bad
bit.ly/2bYh97s,bad
blaine-reed-meteorites.blogspot.com/,good
nancy.vn/wp-includes/fonts/doc/ProtectedGd/index.php,bad
intelius.com/people/331052.html,good
classmates.com/directory/school/St.%20Luc%20Secondary%20High%20School?org=117911,good
yourbittorrent.com/?q=pinoy-wolfgang,good
gofrance.about.com/,good
en.wikipedia.org/wiki/Norma_Jean_(band),good
ufdc.ufl.edu/UF00098605/00031,good
4000simin.or.kr/plus/html/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
flixster.com/actor/mark-curry,good
aphsa.org/,good
pageant.com/neelamverma/,good
www.notostaphy.com.ph/t76f3g,bad
whosdatedwho.com/tpx_32676/virginia-grey/,good
hk.digikey.com/,good
aabad.com.pk/wordpress/ecradmin/westexcel/,bad
ra7wmq.lecopabohyxppw.com/e69dqm3990\nwww.lavoro24.it/caserta/ingegnere_civile_ottimo_inglese-54316.html,bad
